Date,Expense Name,Amount,Account Number,Budget Category
2024-04-12,Trader Joe's,534.5500043658593,Checking,Groceries & Dining
2024-04-13,Water Bill - City Water,247.93951915418654,Checking,Utilities & Bills
2024-04-13,Concert Tickets,131.43626547616662,Checking,Entertainment
2024-04-15,Retirement Contribution - Vanguard,-554.1074114889987,Checking,Savings
2024-04-15,Electricity Bill - PowerCo,200.80166253658544,Checking,Utilities & Bills
2024-04-15,Heating Bill - GasCompany,214.19799378317697,Checking,Utilities & Bills
2024-04-15,HBO Max Subscription,161.08165718652452,Checking,Entertainment
2024-04-15,Heating Bill - GasCompany,248.9446224372976,Checking,Utilities & Bills
2024-04-16,Concert Tickets,159.15711169697093,Checking,Entertainment
2024-04-16,Local Theatre Play,162.81933236461165,Checking,Entertainment
2024-04-17,Emergency Fund Contribution,-440.9512586380878,Checking,Savings
2024-04-17,Fine Dining Restaurant,568.1699850036571,Checking,Groceries & Dining
2024-04-19,McDonald's,567.7591086750472,Checking,Groceries & Dining
2024-04-19,Local Theatre Play,138.19141512518877,Checking,Entertainment
2024-04-20,Transfer to Savings Account,-465.51525759126616,Checking,Savings
2024-04-20,Amazon Purchase,272.43447471161005,Checking,Shopping & Miscellaneous
2024-04-20,HBO Max Subscription,138.05537819316015,Checking,Entertainment
2024-04-23,Heating Bill - GasCompany,208.7149619118224,Checking,Utilities & Bills
2024-04-24,McDonald's,520.6439663604206,Checking,Groceries & Dining
2024-04-25,Zara Clothing,225.50257296019817,Checking,Shopping & Miscellaneous
2024-04-25,Salary Payment,3000.0,Checking,Salary
2024-04-25,Monthly Rent - Apartment,1363.1928488083586,Checking,Rent
2024-04-26,HBO Max Subscription,138.99588373425135,Checking,Entertainment
2024-04-27,Mobile Plan - Verizon,253.17503870974247,Checking,Utilities & Bills
2024-04-28,Concert Tickets,158.13139784454543,Checking,Entertainment
2024-04-30,HBO Max Subscription,157.7681090210012,Checking,Entertainment
2024-04-30,Retirement Contribution - Vanguard,-444.0525903496139,Checking,Savings
2024-05-01,HBO Max Subscription,172.31583584604047,Checking,Entertainment
2024-05-02,Electricity Bill - PowerCo,212.92457615445315,Checking,Utilities & Bills
2024-05-03,Retirement Contribution - Vanguard,-458.8249802544263,Checking,Savings
2024-05-03,Trader Joe's,548.3885615153242,Checking,Groceries & Dining
2024-05-03,Internet Bill - Comcast,215.85875303099832,Checking,Utilities & Bills
2024-05-03,Internet Bill - Comcast,204.45573902384245,Checking,Utilities & Bills
2024-05-04,Stock Purchase - Robinhood,-566.7151682977384,Checking,Savings
2024-05-06,Water Bill - City Water,248.1385027245259,Checking,Utilities & Bills
2024-05-07,HBO Max Subscription,136.08340299396207,Checking,Entertainment
2024-05-08,Fine Dining Restaurant,562.3763692408869,Checking,Groceries & Dining
2024-05-08,Spotify Premium,136.73510029260478,Checking,Entertainment
2024-05-10,Trader Joe's,661.3345956032882,Checking,Groceries & Dining
2024-05-10,Whole Foods,523.8003868140834,Checking,Groceries & Dining
2024-05-11,Local Boutique Purchase,220.3508066004254,Checking,Shopping & Miscellaneous
2024-05-12,Transfer to Savings Account,-556.4649403005368,Checking,Savings
2024-05-12,Uber Eats,642.9492616498106,Checking,Groceries & Dining
2024-05-12,Stock Purchase - Robinhood,-465.0571861112352,Checking,Savings
2024-05-13,Fine Dining Restaurant,532.62657145086,Checking,Groceries & Dining
2024-05-14,Uber Eats,564.879152100374,Checking,Groceries & Dining
2024-05-15,Electricity Bill - PowerCo,205.1315209072799,Checking,Utilities & Bills
2024-05-15,Movie Night - AMC Theatres,167.69470924039604,Checking,Entertainment
2024-05-16,Netflix Subscription,139.22619168202402,Checking,Entertainment
2024-05-16,Chipotle,566.8990967298836,Checking,Groceries & Dining
2024-05-17,Retirement Contribution - Vanguard,-471.76916600779566,Checking,Savings
2024-05-18,Transfer to Savings Account,-472.8683395356484,Checking,Savings
2024-05-19,Mobile Plan - Verizon,214.94965754869335,Checking,Utilities & Bills
2024-05-19,McDonald's,661.8812778940888,Checking,Groceries & Dining
2024-05-19,Amazon Prime Video,128.2505822407466,Checking,Entertainment
2024-05-20,Amazon Prime Video,130.70482478376672,Checking,Entertainment
2024-05-20,Apple Store,262.934494754637,Checking,Shopping & Miscellaneous
2024-05-20,DoorDash,662.4381072966064,Checking,Groceries & Dining
2024-05-20,Internet Bill - Comcast,207.4337776573392,Checking,Utilities & Bills
2024-05-20,Emergency Fund Contribution,-456.42957161749297,Checking,Savings
2024-05-22,Local Theatre Play,141.15883496531612,Checking,Entertainment
2024-05-22,Stock Purchase - Robinhood,-538.2925568327157,Checking,Savings
2024-05-22,Movie Night - AMC Theatres,163.76371163677393,Checking,Entertainment
2024-05-23,Walmart Groceries,668.2457940898923,Checking,Groceries & Dining
2024-05-23,Chipotle,673.5654800233597,Checking,Groceries & Dining
2024-05-23,Amazon Prime Video,129.31322538656752,Checking,Entertainment
2024-05-24,Spotify Premium,128.32901966562883,Checking,Entertainment
2024-05-24,HBO Max Subscription,135.48897733125196,Checking,Entertainment
2024-05-25,Monthly Rent - Apartment,1341.6369046305335,Checking,Rent
2024-05-25,Salary Payment,3000.0,Checking,Salary
2024-05-26,Emergency Fund Contribution,-557.3045061731254,Checking,Savings
2024-05-28,Water Bill - City Water,206.25044305131354,Checking,Utilities & Bills
2024-05-30,Amusement Park Ticket,133.2988291618394,Checking,Entertainment
2024-05-31,Retirement Contribution - Vanguard,-450.0333082510691,Checking,Savings
2024-06-02,Local Boutique Purchase,270.57826642675695,Checking,Shopping & Miscellaneous
2024-06-02,Chipotle,511.44887523224793,Checking,Groceries & Dining
2024-06-02,Electricity Bill - PowerCo,242.69194134691583,Checking,Utilities & Bills
2024-06-03,Trader Joe's,660.9780208980717,Checking,Groceries & Dining
2024-06-04,Retirement Contribution - Vanguard,-461.69903609973096,Checking,Savings
2024-06-05,Heating Bill - GasCompany,249.24189839846017,Checking,Utilities & Bills
2024-06-05,Local Farmers Market,550.6226116235252,Checking,Groceries & Dining
2024-06-05,Heating Bill - GasCompany,215.4084624304036,Checking,Utilities & Bills
2024-06-06,Transfer to Savings Account,-467.5381111024912,Checking,Savings
2024-06-06,Internet Bill - Comcast,242.95762432087366,Checking,Utilities & Bills
2024-06-06,Emergency Fund Contribution,-531.3599881343724,Checking,Savings
2024-06-08,Starbucks Coffee,522.2888283138777,Checking,Groceries & Dining
2024-06-10,Walmart Groceries,646.2499350757245,Checking,Groceries & Dining
2024-06-10,Escape Room Experience,160.00550919138112,Checking,Entertainment
2024-06-10,Spotify Premium,172.36752939205465,Checking,Entertainment
2024-06-11,Emergency Fund Contribution,-431.7669803929791,Checking,Savings
2024-06-12,Emergency Fund Contribution,-537.1738984202434,Checking,Savings
2024-06-12,Transfer to Savings Account,-442.4144676044516,Checking,Savings
2024-06-12,HBO Max Subscription,139.02492447924834,Checking,Entertainment
2024-06-14,Water Bill - City Water,195.73091465503126,Checking,Utilities & Bills
2024-06-14,Amazon Purchase,286.8274437017587,Checking,Shopping & Miscellaneous
2024-06-14,Local Boutique Purchase,222.9971942576133,Checking,Shopping & Miscellaneous
2024-06-15,Movie Night - AMC Theatres,128.3590233879731,Checking,Entertainment
2024-06-15,Amusement Park Ticket,132.75530026511447,Checking,Entertainment
2024-06-15,Transfer to Savings Account,-565.5342963993133,Checking,Savings
2024-06-15,Heating Bill - GasCompany,211.08586156558138,Checking,Utilities & Bills
2024-06-16,Local Farmers Market,656.3382852423382,Checking,Groceries & Dining
2024-06-18,Etsy Handmade Goods,268.85561449743733,Checking,Shopping & Miscellaneous
2024-06-18,Local Farmers Market,634.707382880536,Checking,Groceries & Dining
2024-06-19,Sephora Makeup,275.5432511659053,Checking,Shopping & Miscellaneous
2024-06-19,Retirement Contribution - Vanguard,-444.2959344407632,Checking,Savings
2024-06-19,Mobile Plan - Verizon,199.8728877453434,Checking,Utilities & Bills
2024-06-20,Transfer to Savings Account,-567.9782615823473,Checking,Savings
2024-06-20,Investment Deposit,-455.3803139235763,Checking,Savings
2024-06-20,Concert Tickets,133.38394807681712,Checking,Entertainment
2024-06-20,Internet Bill - Comcast,247.35673505956657,Checking,Utilities & Bills
2024-06-21,Nike Shoes,228.9336627969771,Checking,Shopping & Miscellaneous
2024-06-21,Retirement Contribution - Vanguard,-427.1888904675526,Checking,Savings
2024-06-22,Retirement Contribution - Vanguard,-468.3427497910952,Checking,Savings
2024-06-23,Water Bill - City Water,257.17456261115035,Checking,Utilities & Bills
2024-06-23,Investment Deposit,-530.1074764828769,Checking,Savings
2024-06-24,Etsy Handmade Goods,275.80612472065746,Checking,Shopping & Miscellaneous
2024-06-24,Monthly Rent - Apartment,1314.059910236345,Checking,Rent
2024-06-24,Salary Payment,3000.0,Checking,Salary
2024-06-25,Etsy Handmade Goods,265.6435377951662,Checking,Shopping & Miscellaneous
2024-06-26,Whole Foods,631.5210446049274,Checking,Groceries & Dining
2024-06-26,Water Bill - City Water,258.98524077746276,Checking,Utilities & Bills
2024-06-27,DoorDash,687.7589048806755,Checking,Groceries & Dining
2024-06-29,Amazon Prime Video,134.80967233475238,Checking,Entertainment
2024-06-30,HBO Max Subscription,139.0399528242336,Checking,Entertainment
2024-06-30,Chipotle,680.1588072307324,Checking,Groceries & Dining
2024-07-01,Zara Clothing,265.81786634548195,Checking,Shopping & Miscellaneous
2024-07-02,McDonald's,671.7584523656219,Checking,Groceries & Dining
2024-07-02,Walmart Household Supplies,233.91144094901517,Checking,Shopping & Miscellaneous
2024-07-06,Amazon Prime Video,160.14792048008263,Checking,Entertainment
2024-07-06,Heating Bill - GasCompany,255.19969103398043,Checking,Utilities & Bills
2024-07-06,Internet Bill - Comcast,252.34625233665363,Checking,Utilities & Bills
2024-07-07,Apple Store,214.00450520182895,Checking,Shopping & Miscellaneous
2024-07-07,IKEA Furniture,219.17752704146645,Checking,Shopping & Miscellaneous
2024-07-08,IKEA Furniture,233.44045263344196,Checking,Shopping & Miscellaneous
2024-07-09,Starbucks Coffee,654.5371766648562,Checking,Groceries & Dining
2024-07-09,Trader Joe's,559.6023407957492,Checking,Groceries & Dining
2024-07-10,Water Bill - City Water,250.97234102538718,Checking,Utilities & Bills
2024-07-10,Transfer to Savings Account,-442.0653926896278,Checking,Savings
2024-07-12,McDonald's,639.3862225602652,Checking,Groceries & Dining
2024-07-12,Trader Joe's,645.0145738898757,Checking,Groceries & Dining
2024-07-12,Uber Eats,537.0464001176327,Checking,Groceries & Dining
2024-07-13,McDonald's,672.8757553620037,Checking,Groceries & Dining
2024-07-13,Local Farmers Market,530.3881573969361,Checking,Groceries & Dining
2024-07-13,Internet Bill - Comcast,249.5239701304889,Checking,Utilities & Bills
2024-07-14,Walmart Groceries,553.2039661832434,Checking,Groceries & Dining
2024-07-16,Zara Clothing,267.20872709414004,Checking,Shopping & Miscellaneous
2024-07-16,Retirement Contribution - Vanguard,-572.1415570706631,Checking,Savings
2024-07-16,Mobile Plan - Verizon,262.8791703177,Checking,Utilities & Bills
2024-07-16,Retirement Contribution - Vanguard,-565.4441730818164,Checking,Savings
2024-07-17,Walmart Groceries,687.2919168397916,Checking,Groceries & Dining
2024-07-18,Emergency Fund Contribution,-471.17915702809745,Checking,Savings
2024-07-18,Mobile Plan - Verizon,260.6042463791178,Checking,Utilities & Bills
2024-07-19,Local Theatre Play,139.19270686394736,Checking,Entertainment
2024-07-19,Escape Room Experience,160.29657393216382,Checking,Entertainment
2024-07-20,Amusement Park Ticket,169.1937671035013,Checking,Entertainment
2024-07-20,Walmart Groceries,525.7261849982539,Checking,Groceries & Dining
2024-07-23,Transfer to Savings Account,-461.0316143032642,Checking,Savings
2024-07-23,Local Boutique Purchase,219.2292631282281,Checking,Shopping & Miscellaneous
2024-07-23,Electricity Bill - PowerCo,196.30438105467022,Checking,Utilities & Bills
2024-07-24,Salary Payment,3000.0,Checking,Salary
2024-07-24,Monthly Rent - Apartment,1138.408204660816,Checking,Rent
2024-07-26,Whole Foods,536.7387568493159,Checking,Groceries & Dining
2024-07-26,Investment Deposit,-428.4840557581088,Checking,Savings
2024-07-27,Retirement Contribution - Vanguard,-537.6529216400393,Checking,Savings
2024-07-27,Amusement Park Ticket,137.24812111249906,Checking,Entertainment
2024-07-27,Concert Tickets,158.36764014845096,Checking,Entertainment
2024-07-27,Heating Bill - GasCompany,244.35883614016754,Checking,Utilities & Bills
2024-07-28,Emergency Fund Contribution,-435.941478810654,Checking,Savings
2024-07-30,Trader Joe's,533.2967552259389,Checking,Groceries & Dining
2024-07-31,Escape Room Experience,172.03653945211215,Checking,Entertainment
2024-07-31,Best Buy Electronics,233.59590388019566,Checking,Shopping & Miscellaneous
2024-07-31,Trader Joe's,544.8239962543327,Checking,Groceries & Dining
2024-07-31,McDonald's,644.8638593700695,Checking,Groceries & Dining
2024-08-01,HBO Max Subscription,170.75678827445137,Checking,Entertainment
2024-08-01,Mobile Plan - Verizon,258.30995192968385,Checking,Utilities & Bills
2024-08-02,Chipotle,548.6416392809243,Checking,Groceries & Dining
2024-08-03,Emergency Fund Contribution,-566.2566097964352,Checking,Savings
2024-08-03,Local Farmers Market,675.4707666278621,Checking,Groceries & Dining
2024-08-04,Electricity Bill - PowerCo,263.0818305068839,Checking,Utilities & Bills
2024-08-04,Emergency Fund Contribution,-549.7726051730491,Checking,Savings
2024-08-05,Zara Clothing,268.3640323333707,Checking,Shopping & Miscellaneous
2024-08-06,Netflix Subscription,171.4162842479282,Checking,Entertainment
2024-08-09,Local Theatre Play,172.42361733969653,Checking,Entertainment
2024-08-10,Transfer to Savings Account,-455.6825545075842,Checking,Savings
2024-08-10,Investment Deposit,-452.49377837901204,Checking,Savings
2024-08-11,Electricity Bill - PowerCo,245.66836052181017,Checking,Utilities & Bills
2024-08-12,Electricity Bill - PowerCo,243.0294141494359,Checking,Utilities & Bills
2024-08-12,Electricity Bill - PowerCo,258.54577493367134,Checking,Utilities & Bills
2024-08-12,Local Theatre Play,160.1084287382923,Checking,Entertainment
2024-08-12,Water Bill - City Water,254.712881603138,Checking,Utilities & Bills
2024-08-13,Stock Purchase - Robinhood,-463.6517652817318,Checking,Savings
2024-08-13,Target Shopping,286.58367082050995,Checking,Shopping & Miscellaneous
2024-08-13,Water Bill - City Water,260.86206186544024,Checking,Utilities & Bills
2024-08-13,Whole Foods,569.1363906822146,Checking,Groceries & Dining
2024-08-13,Water Bill - City Water,244.71476466240466,Checking,Utilities & Bills
2024-08-14,Water Bill - City Water,259.79114817277747,Checking,Utilities & Bills
2024-08-16,Nike Shoes,268.8826631182108,Checking,Shopping & Miscellaneous
2024-08-17,Best Buy Electronics,220.95919124072134,Checking,Shopping & Miscellaneous
2024-08-17,Electricity Bill - PowerCo,246.13742836109813,Checking,Utilities & Bills
2024-08-19,Best Buy Electronics,213.03421781498673,Checking,Shopping & Miscellaneous
2024-08-20,Stock Purchase - Robinhood,-430.5304541935578,Checking,Savings
2024-08-22,Mobile Plan - Verizon,214.7359133140888,Checking,Utilities & Bills
2024-08-22,McDonald's,563.035641569585,Checking,Groceries & Dining
2024-08-23,Retirement Contribution - Vanguard,-452.4690171635121,Checking,Savings
2024-08-23,Transfer to Savings Account,-430.877027977195,Checking,Savings
2024-08-23,Monthly Rent - Apartment,1373.0642106821824,Checking,Rent
2024-08-23,Salary Payment,3000.0,Checking,Salary
2024-08-25,Fine Dining Restaurant,567.2398414786949,Checking,Groceries & Dining
2024-08-25,Domino's Pizza,567.5562718608618,Checking,Groceries & Dining
2024-08-26,Amazon Prime Video,136.55636971646013,Checking,Entertainment
2024-08-26,Internet Bill - Comcast,214.72188664758716,Checking,Utilities & Bills
2024-08-27,Walmart Household Supplies,228.1425808215052,Checking,Shopping & Miscellaneous
2024-08-27,Amazon Prime Video,168.87357713556136,Checking,Entertainment
2024-08-27,Heating Bill - GasCompany,260.2352185653218,Checking,Utilities & Bills
2024-08-28,Electricity Bill - PowerCo,256.7995360760126,Checking,Utilities & Bills
2024-08-29,Internet Bill - Comcast,206.46949523031026,Checking,Utilities & Bills
2024-08-29,Transfer to Savings Account,-530.2846739953137,Checking,Savings
2024-08-29,McDonald's,681.3276350406604,Checking,Groceries & Dining
2024-08-29,Netflix Subscription,167.9403092708069,Checking,Entertainment
2024-08-30,Transfer to Savings Account,-574.4137635500066,Checking,Savings
2024-08-30,McDonald's,672.2194715628015,Checking,Groceries & Dining
2024-08-30,Fine Dining Restaurant,541.5495702547605,Checking,Groceries & Dining
2024-08-30,DoorDash,564.1299503609399,Checking,Groceries & Dining
2024-09-02,Stock Purchase - Robinhood,-547.1636543721809,Checking,Savings
2024-09-03,Electricity Bill - PowerCo,249.75310113484056,Checking,Utilities & Bills
2024-09-03,Internet Bill - Comcast,198.32438756129852,Checking,Utilities & Bills
2024-09-04,IKEA Furniture,262.93789977155154,Checking,Shopping & Miscellaneous
2024-09-05,Retirement Contribution - Vanguard,-472.6084589802947,Checking,Savings
2024-09-06,Amazon Purchase,268.60368226055937,Checking,Shopping & Miscellaneous
2024-09-06,McDonald's,659.49695250701,Checking,Groceries & Dining
2024-09-07,Starbucks Coffee,541.591693753166,Checking,Groceries & Dining
2024-09-07,DoorDash,559.6078878053991,Checking,Groceries & Dining
2024-09-07,Transfer to Savings Account,-526.9010924118727,Checking,Savings
2024-09-07,Transfer to Savings Account,-562.3103628740919,Checking,Savings
2024-09-08,Water Bill - City Water,209.47376252927938,Checking,Utilities & Bills
2024-09-08,Whole Foods,543.9689010457216,Checking,Groceries & Dining
2024-09-10,Local Farmers Market,653.9102840638424,Checking,Groceries & Dining
2024-09-11,Netflix Subscription,159.8084385950978,Checking,Entertainment
2024-09-12,Investment Deposit,-557.951776710184,Checking,Savings
2024-09-12,McDonald's,666.951005883133,Checking,Groceries & Dining
2024-09-14,Heating Bill - GasCompany,199.71821289215373,Checking,Utilities & Bills
2024-09-14,Etsy Handmade Goods,216.72807021645735,Checking,Shopping & Miscellaneous
2024-09-15,Internet Bill - Comcast,208.39989710288498,Checking,Utilities & Bills
2024-09-15,Amusement Park Ticket,130.26250312514074,Checking,Entertainment
2024-09-15,Target Shopping,284.1152208988759,Checking,Shopping & Miscellaneous
2024-09-16,Netflix Subscription,160.8666085775499,Checking,Entertainment
2024-09-17,HBO Max Subscription,139.14273577766065,Checking,Entertainment
2024-09-18,Stock Purchase - Robinhood,-565.1065279063794,Checking,Savings
2024-09-19,Heating Bill - GasCompany,209.83027812322712,Checking,Utilities & Bills
2024-09-19,Electricity Bill - PowerCo,252.14163507040095,Checking,Utilities & Bills
2024-09-19,McDonald's,668.1056190520586,Checking,Groceries & Dining
2024-09-19,Heating Bill - GasCompany,211.56830889422474,Checking,Utilities & Bills
2024-09-20,Local Theatre Play,165.5546163434012,Checking,Entertainment
2024-09-20,Internet Bill - Comcast,258.69501574405376,Checking,Utilities & Bills
2024-09-21,Spotify Premium,133.60590097737446,Checking,Entertainment
2024-09-21,Movie Night - AMC Theatres,133.79870688243284,Checking,Entertainment
2024-09-22,Salary Payment,3000.0,Checking,Salary
2024-09-22,Monthly Rent - Apartment,1072.4054138585352,Checking,Rent
2024-09-23,Movie Night - AMC Theatres,158.87230256096632,Checking,Entertainment
2024-09-23,Amazon Prime Video,170.6619129394557,Checking,Entertainment
2024-09-23,Nike Shoes,281.71298411309476,Checking,Shopping & Miscellaneous
2024-09-23,Amazon Prime Video,138.5159993611694,Checking,Entertainment
2024-09-24,McDonald's,567.2817594136774,Checking,Groceries & Dining
2024-09-24,Whole Foods,547.5232431224117,Checking,Groceries & Dining
2024-09-24,Domino's Pizza,667.5515949428542,Checking,Groceries & Dining
2024-09-25,IKEA Furniture,265.32774547691434,Checking,Shopping & Miscellaneous
2024-09-26,Water Bill - City Water,253.06256897212702,Checking,Utilities & Bills
2024-09-27,Nike Shoes,217.61224070758993,Checking,Shopping & Miscellaneous
2024-09-27,McDonald's,660.1881755148053,Checking,Groceries & Dining
2024-09-27,Emergency Fund Contribution,-530.2683766976403,Checking,Savings
2024-09-27,Internet Bill - Comcast,213.1591080116232,Checking,Utilities & Bills
2024-09-28,Apple Store,285.4669449248376,Checking,Shopping & Miscellaneous
2024-09-28,Starbucks Coffee,681.3893904712993,Checking,Groceries & Dining
2024-10-01,Nike Shoes,277.5152385636559,Checking,Shopping & Miscellaneous
2024-10-01,Amazon Purchase,213.97811609154837,Checking,Shopping & Miscellaneous
2024-10-01,Trader Joe's,669.5216178971367,Checking,Groceries & Dining
2024-10-03,Transfer to Savings Account,-473.22145664822256,Checking,Savings
2024-10-03,Trader Joe's,560.2239343751143,Checking,Groceries & Dining
2024-10-03,Domino's Pizza,634.2341248440258,Checking,Groceries & Dining
2024-10-05,Electricity Bill - PowerCo,197.80978481468492,Checking,Utilities & Bills
2024-10-06,Retirement Contribution - Vanguard,-449.57103552762106,Checking,Savings
2024-10-07,Target Shopping,216.82902790720306,Checking,Shopping & Miscellaneous
2024-10-07,Best Buy Electronics,279.17428792477267,Checking,Shopping & Miscellaneous
2024-10-07,Chipotle,531.4548433076211,Checking,Groceries & Dining
2024-10-07,Emergency Fund Contribution,-544.3797615741385,Checking,Savings
2024-10-08,Movie Night - AMC Theatres,159.44272381924208,Checking,Entertainment
2024-10-08,Retirement Contribution - Vanguard,-548.0973468335478,Checking,Savings
2024-10-09,Fine Dining Restaurant,631.5906786324973,Checking,Groceries & Dining
2024-10-09,Local Theatre Play,129.16877880196535,Checking,Entertainment
2024-10-12,Netflix Subscription,128.1652275265537,Checking,Entertainment
2024-10-12,Netflix Subscription,129.56808574101825,Checking,Entertainment
2024-10-14,Amusement Park Ticket,130.35725887912685,Checking,Entertainment
2024-10-15,Chipotle,534.8534651235922,Checking,Groceries & Dining
2024-10-16,Investment Deposit,-574.5794204435138,Checking,Savings
2024-10-16,Escape Room Experience,132.67137029041467,Checking,Entertainment
2024-10-19,Etsy Handmade Goods,276.9296309177937,Checking,Shopping & Miscellaneous
2024-10-20,Mobile Plan - Verizon,250.32949809158387,Checking,Utilities & Bills
2024-10-21,Mobile Plan - Verizon,205.99828419437827,Checking,Utilities & Bills
2024-10-21,Transfer to Savings Account,-426.4625021164665,Checking,Savings
2024-10-22,Retirement Contribution - Vanguard,-427.8842305163404,Checking,Savings
2024-10-22,Monthly Rent - Apartment,1306.24998030479,Checking,Rent
2024-10-22,Uber Eats,686.4138144854975,Checking,Groceries & Dining
2024-10-22,Fine Dining Restaurant,664.5284506725527,Checking,Groceries & Dining
2024-10-22,Salary Payment,3000.0,Checking,Salary
2024-10-23,Netflix Subscription,165.7628605591371,Checking,Entertainment
2024-10-23,Chipotle,653.2901955723913,Checking,Groceries & Dining
2024-10-25,Trader Joe's,668.5972931065412,Checking,Groceries & Dining
2024-10-25,Escape Room Experience,141.19519860132885,Checking,Entertainment
2024-10-25,Mobile Plan - Verizon,197.65114144781543,Checking,Utilities & Bills
2024-10-26,Local Theatre Play,136.3732018039395,Checking,Entertainment
2024-10-26,Mobile Plan - Verizon,255.85747390602182,Checking,Utilities & Bills
2024-10-27,Walmart Household Supplies,228.78565831895074,Checking,Shopping & Miscellaneous
2024-10-29,Domino's Pizza,542.504826570509,Checking,Groceries & Dining
2024-10-29,Starbucks Coffee,662.7370073589561,Checking,Groceries & Dining
2024-10-29,Transfer to Savings Account,-564.1921338383837,Checking,Savings
2024-10-29,Investment Deposit,-457.2579319871555,Checking,Savings
2024-10-29,Transfer to Savings Account,-454.3934534868614,Checking,Savings
2024-10-31,Water Bill - City Water,244.18865493629238,Checking,Utilities & Bills
2024-11-01,Heating Bill - GasCompany,196.88386115689008,Checking,Utilities & Bills
2024-11-02,Nike Shoes,233.51781386892986,Checking,Shopping & Miscellaneous
2024-11-02,Electricity Bill - PowerCo,255.93728522064262,Checking,Utilities & Bills
2024-11-04,Best Buy Electronics,277.6238480672635,Checking,Shopping & Miscellaneous
2024-11-04,Fine Dining Restaurant,513.5121114734085,Checking,Groceries & Dining
2024-11-04,Electricity Bill - PowerCo,210.79717086288701,Checking,Utilities & Bills
2024-11-04,Trader Joe's,546.8338417319535,Checking,Groceries & Dining
2024-11-06,Internet Bill - Comcast,215.29674232874208,Checking,Utilities & Bills
2024-11-06,Sephora Makeup,270.45278884045297,Checking,Shopping & Miscellaneous
2024-11-06,Investment Deposit,-552.4808021859462,Checking,Savings
2024-11-07,Apple Store,284.16096668819114,Checking,Shopping & Miscellaneous
2024-11-07,Escape Room Experience,163.09032775518472,Checking,Entertainment
2024-11-07,Mobile Plan - Verizon,200.2374206467832,Checking,Utilities & Bills
2024-11-08,Best Buy Electronics,287.3334234339657,Checking,Shopping & Miscellaneous
2024-11-09,Concert Tickets,138.6036932435951,Checking,Entertainment
2024-11-09,Electricity Bill - PowerCo,255.76167338635582,Checking,Utilities & Bills
2024-11-10,Heating Bill - GasCompany,253.7696051154554,Checking,Utilities & Bills
2024-11-10,Electricity Bill - PowerCo,262.059529410172,Checking,Utilities & Bills
2024-11-11,Chipotle,512.3285661705652,Checking,Groceries & Dining
2024-11-11,Retirement Contribution - Vanguard,-433.473277179758,Checking,Savings
2024-11-11,Etsy Handmade Goods,218.68930593461067,Checking,Shopping & Miscellaneous
2024-11-11,DoorDash,515.6789614826362,Checking,Groceries & Dining
2024-11-12,Escape Room Experience,168.35130170532878,Checking,Entertainment
2024-11-12,Heating Bill - GasCompany,259.6377358581642,Checking,Utilities & Bills
2024-11-13,Sephora Makeup,264.7620423821763,Checking,Shopping & Miscellaneous
2024-11-15,IKEA Furniture,269.71713988826593,Checking,Shopping & Miscellaneous
2024-11-15,Netflix Subscription,164.93813602618155,Checking,Entertainment
2024-11-15,Retirement Contribution - Vanguard,-471.5643583740866,Checking,Savings
2024-11-15,Etsy Handmade Goods,234.77225920585624,Checking,Shopping & Miscellaneous
2024-11-16,Electricity Bill - PowerCo,244.98852223385327,Checking,Utilities & Bills
2024-11-16,Apple Store,278.7627911947929,Checking,Shopping & Miscellaneous
2024-11-16,Electricity Bill - PowerCo,211.33039244070238,Checking,Utilities & Bills
2024-11-16,Escape Room Experience,158.71569323861473,Checking,Entertainment
2024-11-17,Concert Tickets,139.19725197075283,Checking,Entertainment
2024-11-18,Amusement Park Ticket,132.25111854510607,Checking,Entertainment
2024-11-19,Investment Deposit,-546.2148442942444,Checking,Savings
2024-11-20,Apple Store,218.3702283861054,Checking,Shopping & Miscellaneous
2024-11-20,Target Shopping,285.6418707720178,Checking,Shopping & Miscellaneous
2024-11-20,Water Bill - City Water,212.7847497842673,Checking,Utilities & Bills
2024-11-20,Internet Bill - Comcast,201.38923527082844,Checking,Utilities & Bills
2024-11-21,Salary Payment,3000.0,Checking,Salary
2024-11-21,Electricity Bill - PowerCo,217.72875400107708,Checking,Utilities & Bills
2024-11-21,Monthly Rent - Apartment,1261.9159502664256,Checking,Rent
2024-11-21,Spotify Premium,141.3580371076455,Checking,Entertainment
2024-11-23,Stock Purchase - Robinhood,-470.8691168270366,Checking,Savings
2024-11-24,Apple Store,273.4543086602997,Checking,Shopping & Miscellaneous
2024-11-25,Stock Purchase - Robinhood,-449.2671206713244,Checking,Savings
2024-11-25,Water Bill - City Water,254.60746275204028,Checking,Utilities & Bills
2024-11-27,Retirement Contribution - Vanguard,-569.9450412003117,Checking,Savings
2024-11-27,Concert Tickets,170.26810371073154,Checking,Entertainment
2024-11-29,Transfer to Savings Account,-435.8757537718031,Checking,Savings
2024-11-30,Movie Night - AMC Theatres,135.07280209479038,Checking,Entertainment
2024-11-30,Retirement Contribution - Vanguard,-463.6078791228445,Checking,Savings
2024-11-30,Starbucks Coffee,641.7474680873578,Checking,Groceries & Dining
2024-11-30,Nike Shoes,214.9656087602889,Checking,Shopping & Miscellaneous
2024-12-01,Local Theatre Play,164.7087986598997,Checking,Entertainment
2024-12-01,Water Bill - City Water,200.96345022796413,Checking,Utilities & Bills
